Ticker,Date,Open,High,Low,Close,Adj Close,Volume
CRWD,2026-01-12,460.25,468.61,459.65,466.99,466.99,1938900
CRWD,2026-01-13,467.0,476.55,460.94,468.02,468.02,2693300
CRWD,2026-01-14,465.8,477.0,451.76,460.7,460.7,3754900
CRWD,2026-01-15,463.96,472.31,450.0,455.0,455.0,2835000
CRWD,2026-01-16,456.75,459.7,443.61,453.88,453.88,3437900
CRWD,2026-01-20,443.03,450.27,440.23,442.73,442.73,3231500
CRWD,2026-01-21,445.0,456.12,439.17,445.88,445.88,2686800
CRWD,2026-01-22,454.45,454.47,446.28,453.77,453.77,1514700
CRWD,2026-01-23,454.69,458.86,449.42,452.49,452.49,1770800
CRWD,2026-01-26,453.99,469.96,452.49,468.33,468.33,1957100
CRWD,2026-01-27,478.48,487.2,473.4,476.66,476.66,2834500
CRWD,2026-01-28,479.46,487.0,468.91,469.19,469.19,2382500
CRWD,2026-01-29,460.74,461.55,431.39,444.62,444.62,5230300
CRWD,2026-01-30,440.5,448.74,438.25,441.4,441.4,2595400
CSGP,2026-01-02,67.11,67.22,65.23,65.69,65.69,4368100
CSGP,2026-01-05,65.6,67.38,65.22,66.42,66.42,4369100
CSGP,2026-01-06,66.02,67.64,65.23,67.2,67.2,3143300
CSGP,2026-01-07,68.26,68.98,61.57,61.66,61.66,13759000
CSGP,2026-01-08,60.61,62.89,60.19,61.36,61.36,8337900
CSGP,2026-01-09,61.36,61.83,58.41,58.49,58.49,7690600
CSGP,2026-01-12,58.49,59.44,57.01,59.3,59.3,8883200
CSGP,2026-01-13,58.91,62.52,58.14,61.82,61.82,12699200
CSGP,2026-01-14,61.42,63.93,61.14,63.87,63.87,8203200
CSGP,2026-01-15,63.97,64.58,62.08,63.38,63.38,5471500
CSGP,2026-01-16,63.41,65.93,63.14,65.34,65.34,7622900
CSGP,2026-01-20,64.09,64.81,63.17,63.82,63.82,5721400
CSGP,2026-01-21,63.98,64.96,62.81,64.77,64.77,6367500
CSGP,2026-01-22,64.87,67.79,64.69,66.26,66.26,7257200
CSGP,2026-01-23,65.72,66.68,65.26,65.6,65.6,4985900
CSGP,2026-01-26,65.95,67.06,65.75,65.81,65.81,4026500
CSGP,2026-01-27,69.28,70.57,65.69,66.22,66.22,17993100
CSGP,2026-01-28,66.98,67.68,65.15,65.2,65.2,4374800
CSGP,2026-01-29,65.31,65.46,61.61,61.93,61.93,4517200
CSGP,2026-01-30,61.51,62.38,60.77,61.5,61.5,4662900
CTAS,2026-01-02,187.58,187.59,184.46,184.88,184.46,1372300
CTAS,2026-01-05,184.15,187.25,183.14,185.46,185.03,1393800
CTAS,2026-01-06,184.86,188.16,184.26,187.38,186.95,1484800
CTAS,2026-01-07,187.86,189.19,186.14,186.7,186.27,1760700
CTAS,2026-01-08,185.88,190.32,185.72,190.26,189.82,1642200
CTAS,2026-01-09,189.66,194.47,189.66,193.12,192.68,1814500
CTAS,2026-01-12,192.51,194.73,192.17,193.03,192.59,1601200
CTAS,2026-01-13,193.35,194.27,190.04,192.72,192.28,1649000
CTAS,2026-01-14,194.54,195.67,192.02,194.23,193.78,1745500
CTAS,2026-01-15,195.41,197.22,194.1,195.58,195.13,1830400
CTAS,2026-01-16,196.13,196.13,193.68,195.42,194.97,2712100
CTAS,2026-01-20,193.54,194.78,192.65,193.74,193.3,2582200
CTAS,2026-01-21,193.7,197.47,192.89,195.41,194.96,2125100
CTAS,2026-01-22,195.78,196.47,192.45,193.07,192.63,1810900
CTAS,2026-01-23,193.07,195.05,192.44,192.96,192.52,1404100
CTAS,2026-01-26,192.74,194.82,192.53,193.89,193.45,1581600
CTAS,2026-01-27,192.42,193.23,190.84,191.21,190.77,1053400
CTAS,2026-01-28,190.54,190.98,188.8,189.16,188.73,1379000
CTAS,2026-01-29,188.97,191.05,188.05,189.65,189.21,1414000
CTAS,2026-01-30,189.15,191.68,188.51,191.39,190.95,1782200
CTSH,2026-01-02,82.99,83.29,80.52,81.28,81.28,3219600
CTSH,2026-01-05,81.21,82.73,81.0,81.63,81.63,3569900
CTSH,2026-01-06,81.21,84.84,81.21,84.62,84.62,4915100
CTSH,2026-01-07,84.5,85.09,83.87,84.11,84.11,2989900
CTSH,2026-01-08,83.55,85.94,83.51,85.77,85.77,3401400
CTSH,2026-01-09,85.76,86.17,84.92,85.26,85.26,3235900
CTSH,2026-01-12,84.42,85.64,84.25,85.23,85.23,3759900
CTSH,2026-01-13,85.24,85.78,83.8,84.47,84.47,4526300
CTSH,2026-01-14,84.7,87.03,84.4,86.7,86.7,5301700
CTSH,2026-01-15,86.44,86.56,83.97,84.82,84.82,6120600
CTSH,2026-01-16,85.1,85.45,84.07,84.74,84.74,10220600
CTSH,2026-01-20,83.88,84.18,82.03,82.21,82.21,6287000
CTSH,2026-01-21,82.89,84.78,82.84,84.03,84.03,4396800
CTSH,2026-01-22,84.47,85.74,84.15,84.61,84.61,4076100
CTSH,2026-01-23,84.62,85.33,84.13,84.18,84.18,3779000
CTSH,2026-01-26,85.41,85.93,84.76,85.61,85.61,3011100
CTSH,2026-01-27,85.4,85.65,83.33,84.65,84.65,5049400
CTSH,2026-01-28,84.65,85.11,83.16,83.3,83.3,4030800
CTSH,2026-01-29,83.42,84.0,81.64,82.45,82.45,4801400
CTSH,2026-01-30,81.97,82.39,81.43,82.06,82.06,4608300
DASH,2026-01-02,229.73,230.78,219.65,219.79,219.79,3794400
DASH,2026-01-05,220.5,230.96,218.22,226.72,226.72,4917000
DASH,2026-01-06,226.51,232.27,225.36,229.38,229.38,4629600
DASH,2026-01-07,228.01,234.43,224.99,230.52,230.52,3107400
DASH,2026-01-08,227.66,228.31,221.15,224.1,224.1,3711300
DASH,2026-01-09,222.33,222.45,212.51,215.56,215.56,4887000
DASH,2026-01-12,212.51,216.1,208.11,214.87,214.87,4530500
DASH,2026-01-13,212.91,217.67,210.09,217.4,217.4,2641600
DASH,2026-01-14,215.14,215.51,207.81,213.13,213.13,4339700
DASH,2026-01-15,213.79,214.16,207.62,210.11,210.11,3949400
DASH,2026-01-16,210.24,211.05,204.03,205.32,205.32,5155100
DASH,2026-01-20,201.32,207.65,200.2,205.67,205.67,5435100
DASH,2026-01-21,203.65,208.35,201.23,206.48,206.48,5045600
DASH,2026-01-22,209.59,214.21,207.18,207.65,207.65,4314300
DASH,2026-01-23,206.81,211.42,205.99,207.23,207.23,2295600
DASH,2026-01-26,207.01,211.78,206.65,209.41,209.41,2874100
DASH,2026-01-27,210.05,210.05,204.82,207.36,207.36,2917500
DASH,2026-01-28,208.98,212.5,205.33,206.66,206.66,3269900
DASH,2026-01-29,206.25,209.43,202.5,207.68,207.68,3308000
DASH,2026-01-30,206.8,210.0,202.71,204.62,204.62,3915100
DDOG,2026-01-02,137.25,137.35,132.27,133.77,133.77,2565800
DDOG,2026-01-05,132.92,135.66,132.37,133.64,133.64,3828000
DDOG,2026-01-06,133.93,137.25,131.58,137.1,137.1,3631000
DDOG,2026-01-07,137.02,145.9,137.02,141.45,141.45,5865000
DDOG,2026-01-08,139.99,140.52,130.55,130.68,130.68,5476900
DDOG,2026-01-09,130.76,131.47,125.21,125.49,125.49,7057700
DDOG,2026-01-12,126.2,129.24,124.35,126.57,126.57,6778900
DDOG,2026-01-13,127.07,128.86,123.36,125.5,125.5,5210000
DDOG,2026-01-14,124.68,125.67,120.6,122.41,122.41,4841300
DDOG,2026-01-15,122.93,124.28,120.46,120.86,120.86,6196500
DDOG,2026-01-16,120.86,121.8,117.81,119.02,119.02,5871300
DDOG,2026-01-20,117.34,119.89,115.82,117.0,117.0,4929200
DDOG,2026-01-21,118.85,127.0,118.75,123.46,123.46,9731800
DDOG,2026-01-22,128.1,133.5,127.46,131.25,131.25,9645800
DDOG,2026-01-23,130.5,131.86,129.09,130.13,130.13,4073300
DDOG,2026-01-26,130.15,137.08,130.13,136.64,136.64,5395500
DDOG,2026-01-27,140.92,141.9,136.34,138.21,138.21,5931800
DDOG,2026-01-28,139.66,143.39,139.02,140.56,140.56,6364100
DDOG,2026-01-29,134.37,136.64,125.61,128.18,128.18,9773900
DDOG,2026-01-30,127.99,130.42,127.2,129.32,129.32,5338900
DLTR,2026-01-02,122.7,128.95,122.7,127.7,127.7,2795300
DLTR,2026-01-05,128.0,129.62,125.89,128.57,128.57,2249500
DLTR,2026-01-06,129.25,135.18,129.09,133.78,133.78,4135300
DLTR,2026-01-07,134.0,134.16,130.65,131.56,131.56,2492300
DLTR,2026-01-08,131.48,133.1,131.0,131.61,131.61,3170700
DLTR,2026-01-09,130.77,132.75,129.64,132.38,132.38,2547200
DLTR,2026-01-12,131.76,137.4,130.62,137.24,137.24,2877100
DLTR,2026-01-13,136.72,138.47,136.03,137.37,137.37,3469700
DLTR,2026-01-14,137.28,140.6,137.12,140.29,140.29,2945800
DLTR,2026-01-15,140.24,142.4,138.43,141.21,141.21,2585900
DLTR,2026-01-16,141.32,141.85,138.51,139.95,139.95,2205300
DLTR,2026-01-20,139.87,140.18,133.44,134.06,134.06,3061600
DLTR,2026-01-21,131.8,133.51,128.89,132.94,132.94,4069300
DLTR,2026-01-22,131.95,133.0,125.31,126.79,126.79,5045500
DLTR,2026-01-23,127.53,129.35,125.5,128.92,128.92,3349600
DLTR,2026-01-26,129.26,129.79,125.1,125.4,125.4,3862700
DLTR,2026-01-27,125.69,126.02,121.23,121.84,121.84,4705200
DLTR,2026-01-28,121.19,121.55,118.1,119.1,119.1,3332200
DLTR,2026-01-29,119.73,120.83,116.65,117.31,117.31,3131400
DLTR,2026-01-30,116.02,117.97,116.02,117.59,117.59,3275400
DXCM,2026-01-02,66.63,67.49,66.12,66.54,66.54,2893200
DXCM,2026-01-05,66.64,67.94,65.19,67.65,67.65,5200800
DXCM,2026-01-06,67.65,70.28,67.3,69.89,69.89,3973700
DXCM,2026-01-07,69.76,70.92,69.12,70.1,70.1,5080600
DXCM,2026-01-08,69.33,69.84,67.3,68.43,68.43,4564600
DXCM,2026-01-09,68.61,68.89,65.6,67.4,67.4,7876500
DXCM,2026-01-12,66.74,72.5,65.92,70.98,70.98,10860600
DXCM,2026-01-13,70.89,70.92,68.47,70.25,70.25,8712100
DXCM,2026-01-14,70.05,71.28,68.71,69.7,69.7,5836400
DXCM,2026-01-15,69.65,70.06,68.97,69.24,69.24,5636100
DXCM,2026-01-16,69.35,70.38,69.02,69.54,69.54,7440200
DXCM,2026-01-20,68.77,71.33,68.54,70.73,70.73,4841900
DXCM,2026-01-21,71.29,72.81,70.75,72.11,72.11,5406000
DXCM,2026-01-22,71.74,75.98,70.78,73.92,73.92,11335600
DXCM,2026-01-23,73.05,73.53,71.66,72.86,72.86,5247400
DXCM,2026-01-26,72.95,74.01,72.65,73.34,73.34,7318700
DXCM,2026-01-27,73.22,73.88,71.85,73.67,73.67,5642800
DXCM,2026-01-28,73.67,73.93,72.66,73.36,73.36,4525300
DXCM,2026-01-29,73.32,74.21,72.34,74.0,74.0,5100900
DXCM,2026-01-30,73.41,74.96,72.83,73.04,73.04,3825600
EA,2026-01-02,204.4,204.72,204.26,204.41,204.41,1944200
EA,2026-01-05,204.48,204.56,204.29,204.36,204.36,1975000
EA,2026-01-06,204.36,204.68,204.25,204.28,204.28,1551200
EA,2026-01-07,204.26,204.51,204.26,204.5,204.5,1917600
EA,2026-01-08,204.33,204.45,204.2,204.22,204.22,1548100
EA,2026-01-09,204.25,204.28,204.1,204.1,204.1,1251800
EA,2026-01-12,204.1,204.4,204.05,204.25,204.25,2744200
EA,2026-01-13,204.25,204.6,204.25,204.33,204.33,2179500
EA,2026-01-14,204.28,204.37,204.19,204.2,204.2,1261100
EA,2026-01-15,204.3,204.37,204.13,204.15,204.15,1214700
EA,2026-01-16,204.18,204.34,204.15,204.25,204.25,2067800
EA,2026-01-20,204.09,204.2,203.7,204.0,204.0,2599900
EA,2026-01-21,203.91,204.3,203.85,204.15,204.15,1446100
EA,2026-01-22,204.15,204.48,203.85,204.38,204.38,1935400
EA,2026-01-23,204.23,204.27,203.89,204.0,204.0,1644400
EA,2026-01-26,204.31,204.5,203.9,204.4,204.4,1991700
EA,2026-01-27,204.18,204.42,204.11,204.37,204.37,1282900
EA,2026-01-28,204.2,204.43,203.82,203.94,203.94,1754300
EA,2026-01-29,203.94,204.04,203.62,203.95,203.95,2661600
EA,2026-01-30,203.72,204.0,203.05,203.92,203.92,4233600
EXC,2026-01-02,43.56,44.18,43.26,43.92,43.92,4809000
EXC,2026-01-05,43.86,43.88,42.79,43.54,43.54,5944600
EXC,2026-01-06,43.54,44.0,43.33,43.84,43.84,5971400
EXC,2026-01-07,43.92,44.0,42.82,42.99,42.99,4818300
EXC,2026-01-08,42.9,43.77,42.86,43.45,43.45,5784800
EXC,2026-01-09,43.5,43.84,43.23,43.3,43.3,4825400
EXC,2026-01-12,43.15,43.57,42.86,42.9,42.9,5958400
EXC,2026-01-13,42.89,43.36,42.76,43.32,43.32,5750400
EXC,2026-01-14,43.49,43.88,43.41,43.6,43.6,10723100
EXC,2026-01-15,43.77,44.18,43.62,44.15,44.15,8861900
EXC,2026-01-16,44.17,44.82,44.07,44.73,44.73,14410900
EXC,2026-01-20,44.61,44.98,44.1,44.95,44.95,9859400
EXC,2026-01-21,45.06,45.23,44.43,45.0,45.0,9960200
EXC,2026-01-22,44.92,44.98,44.25,44.6,44.6,8509400
EXC,2026-01-23,44.24,44.5,43.42,44.06,44.06,8937100
EXC,2026-01-26,44.27,44.81,44.2,44.55,44.55,7223900
EXC,2026-01-27,44.39,44.92,44.3,44.83,44.83,8063700
EXC,2026-01-28,44.77,45.05,44.48,44.76,44.76,6165200
EXC,2026-01-29,44.99,45.17,44.34,44.41,44.41,8151600
EXC,2026-01-30,44.32,44.82,44.06,44.78,44.78,6539300
FANG,2026-01-02,151.1,153.66,148.68,152.34,152.34,1370500
FANG,2026-01-05,153.73,154.58,143.55,146.99,146.99,2598000
FANG,2026-01-06,148.3,148.37,143.66,144.47,144.47,1892900
FANG,2026-01-07,143.87,144.95,139.41,140.45,140.45,2492100
FANG,2026-01-08,140.75,149.8,140.75,147.66,147.66,2496800
FANG,2026-01-09,147.38,148.88,145.69,147.41,147.41,1899100
FANG,2026-01-12,147.29,149.21,145.97,147.56,147.56,1998800
FANG,2026-01-13,149.88,153.37,148.71,151.21,151.21,1853600
FANG,2026-01-14,151.24,156.85,151.2,153.73,153.73,2496800
FANG,2026-01-15,152.18,153.1,149.55,150.82,150.82,2404300
FANG,2026-01-16,151.19,151.85,149.63,151.28,151.28,2249300
FANG,2026-01-20,152.81,154.0,148.25,148.7,148.7,2055500
FANG,2026-01-21,151.8,156.34,150.87,153.0,153.0,1955500
FANG,2026-01-22,150.73,152.57,149.2,151.85,151.85,2170300
FANG,2026-01-23,153.61,156.25,153.2,154.02,154.02,1227500
FANG,2026-01-26,155.52,156.0,151.07,153.52,153.52,1705900
FANG,2026-01-27,153.63,159.27,153.17,159.12,159.12,2016900
FANG,2026-01-28,161.43,161.46,158.44,160.27,160.27,1748800
FANG,2026-01-29,165.0,168.48,162.85,163.07,163.07,2504900
FANG,2026-01-30,162.58,165.95,160.84,163.95,163.95,2161200
FAST,2026-01-02,40.26,40.69,39.86,40.44,40.22,7483900
FAST,2026-01-05,40.44,41.5,40.33,41.15,40.92,9442200
FAST,2026-01-06,40.89,41.8,40.75,41.54,41.31,6479100
FAST,2026-01-07,41.24,41.26,40.26,40.61,40.39,10640700
FAST,2026-01-08,40.42,42.21,40.25,41.8,41.57,8051000
FAST,2026-01-09,41.79,42.38,41.7,41.98,41.75,6328100
FAST,2026-01-12,41.85,42.26,41.56,41.7,41.47,8079600
FAST,2026-01-13,41.77,42.52,41.49,42.42,42.19,9438700
FAST,2026-01-14,42.53,42.63,41.83,42.42,42.19,9952400
FAST,2026-01-15,42.78,43.63,41.22,43.53,43.29,10715100
FAST,2026-01-16,43.37,44.02,43.23,43.74,43.5,17103700
FAST,2026-01-20,41.95,42.8,41.26,42.62,42.39,19630200
FAST,2026-01-21,42.7,44.82,42.55,44.61,44.36,12914400
FAST,2026-01-22,44.83,44.95,44.17,44.78,44.53,9297000
FAST,2026-01-23,44.74,44.91,43.84,43.89,43.65,8123700
FAST,2026-01-26,43.67,44.06,43.39,43.73,43.49,7541200
FAST,2026-01-27,43.57,44.01,43.38,43.95,43.71,4658700
FAST,2026-01-28,43.85,44.1,43.42,43.62,43.38,4645700
FAST,2026-01-29,43.49,44.13,43.08,43.32,43.32,12440800
FAST,2026-01-30,43.11,43.39,42.74,43.36,43.36,8132000
FTNT,2026-01-02,79.97,79.97,77.18,77.88,77.88,7548800
FTNT,2026-01-05,78.51,79.9,77.83,77.94,77.94,6068200
FTNT,2026-01-06,77.73,79.2,77.6,78.44,78.44,6477800
FTNT,2026-01-07,78.61,80.86,78.35,80.02,80.02,6870600
FTNT,2026-01-08,79.54,79.54,77.76,78.05,78.05,6441700
FTNT,2026-01-09,78.15,79.37,77.97,79.22,79.22,5003200
FTNT,2026-01-12,78.92,79.08,77.99,78.66,78.66,3857900
FTNT,2026-01-13,78.7,79.72,77.76,78.33,78.33,5748700
FTNT,2026-01-14,76.45,78.31,75.81,76.39,76.39,10181100
FTNT,2026-01-15,76.54,78.33,76.18,76.32,76.32,6345400
FTNT,2026-01-16,76.54,76.61,75.15,75.38,75.38,7913700
FTNT,2026-01-20,74.11,75.6,73.55,75.46,75.46,6870600
FTNT,2026-01-21,75.81,76.02,74.71,75.75,75.75,6368300
FTNT,2026-01-22,76.49,77.81,76.33,77.62,77.62,4853300
FTNT,2026-01-23,83.5,85.06,81.1,81.64,81.64,10960100
FTNT,2026-01-26,81.65,83.13,81.04,83.07,83.07,5708800
FTNT,2026-01-27,83.21,83.56,81.26,81.71,81.71,4818400
FTNT,2026-01-28,82.18,82.55,81.64,82.08,82.08,3918000
FTNT,2026-01-29,81.5,82.11,79.74,81.51,81.51,6266300
FTNT,2026-01-30,80.64,81.48,80.18,81.26,81.26,7499100
GEHC,2026-01-02,82.58,83.57,82.2,82.82,82.79,3433500
GEHC,2026-01-05,82.79,85.48,82.23,85.04,85.01,2857900
GEHC,2026-01-06,84.8,87.24,84.48,86.73,86.7,2512500
GEHC,2026-01-07,86.33,87.24,85.38,85.76,85.73,2450100
GEHC,2026-01-08,85.03,89.77,84.59,88.16,88.12,4219600
GEHC,2026-01-09,87.6,88.51,85.4,87.28,87.28,2991300
GEHC,2026-01-12,86.57,87.12,85.34,86.9,86.9,1965900
GEHC,2026-01-13,87.12,87.6,84.47,84.77,84.77,2709000
GEHC,2026-01-14,84.16,85.41,83.56,85.3,85.3,3776200
GEHC,2026-01-15,84.21,84.28,82.43,82.51,82.51,5188400
GEHC,2026-01-16,82.69,82.7,81.15,81.75,81.75,6127100
GEHC,2026-01-20,79.64,80.0,78.31,78.83,78.83,5702600
GEHC,2026-01-21,79.45,81.32,79.17,81.1,81.1,4418900
GEHC,2026-01-22,81.47,83.21,81.21,81.89,81.89,5526300
GEHC,2026-01-23,81.26,81.81,79.58,79.77,79.77,2340500
GEHC,2026-01-26,79.77,81.03,79.52,80.27,80.27,2915000
GEHC,2026-01-27,80.56,80.95,79.81,80.32,80.32,1969000
GEHC,2026-01-28,80.0,80.23,79.13,79.26,79.26,1985700
GEHC,2026-01-29,79.59,79.75,77.67,78.78,78.78,3697100
GEHC,2026-01-30,78.66,79.11,78.0,78.97,78.97,2724200
GFS,2026-01-02,35.54,36.99,35.36,36.87,36.87,3407400
GFS,2026-01-05,37.49,38.13,37.06,37.13,37.13,2964800
GFS,2026-01-06,37.53,39.75,37.53,39.41,39.41,4477700
GFS,2026-01-07,39.2,40.64,39.0,40.6,40.6,4818100
GFS,2026-01-08,39.92,40.03,38.68,38.91,38.91,2300200
GFS,2026-01-09,39.02,40.12,38.85,39.74,39.74,1905300
GFS,2026-01-12,39.57,40.71,38.96,39.89,39.89,2937500
GFS,2026-01-13,39.93,41.9,39.41,40.87,40.87,4070600
GFS,2026-01-14,40.87,42.43,40.68,41.35,41.35,4489900
GFS,2026-01-15,42.06,42.73,41.44,41.53,41.53,4342500
GFS,2026-01-16,42.08,42.36,41.19,41.24,41.24,3419700
GFS,2026-01-20,40.2,44.24,40.13,43.62,43.62,7071000
GFS,2026-01-21,44.37,46.66,44.12,45.89,45.89,6837400
GFS,2026-01-22,46.5,46.58,44.69,45.01,45.01,3999000
GFS,2026-01-23,45.01,45.03,42.72,42.85,42.85,4317400
GFS,2026-01-26,43.51,44.66,43.13,44.22,44.22,3493200
GFS,2026-01-27,46.12,48.56,46.09,47.41,47.41,5961600
GFS,2026-01-28,47.9,48.01,45.32,45.79,45.79,3739600
GFS,2026-01-29,45.37,45.84,43.33,44.46,44.46,3494800
GFS,2026-01-30,43.94,44.26,41.84,42.2,42.2,2703300
GILD,2026-01-02,122.49,122.59,121.19,121.6,121.6,4555400
GILD,2026-01-05,120.77,121.0,116.88,118.3,118.3,7039100
GILD,2026-01-06,118.22,121.99,118.22,121.36,121.36,6038000
GILD,2026-01-07,122.34,124.71,122.16,124.35,124.35,6175400
GILD,2026-01-08,124.08,125.11,119.93,120.67,120.67,6717800
GILD,2026-01-09,120.34,122.76,119.33,121.1,121.1,6629500
GILD,2026-01-12,120.58,124.48,119.63,122.6,122.6,7397000
GILD,2026-01-13,122.59,123.81,120.22,121.76,121.76,5803600
GILD,2026-01-14,121.38,124.16,121.38,124.07,124.07,4659300
GILD,2026-01-15,124.31,124.57,120.95,121.26,121.26,6659800
GILD,2026-01-16,123.8,125.12,122.1,124.91,124.91,10638900
GILD,2026-01-20,123.8,126.24,122.28,124.14,124.14,9152600
GILD,2026-01-21,123.73,129.39,122.68,129.11,129.11,7285300
GILD,2026-01-22,129.13,133.1,129.0,131.14,131.14,8550500
GILD,2026-01-23,131.26,136.3,131.0,135.93,135.93,13180900
GILD,2026-01-26,135.88,138.03,133.69,137.78,137.78,10012500
GILD,2026-01-27,137.54,141.71,137.54,140.97,140.97,10615400
GILD,2026-01-28,140.41,140.87,138.69,139.72,139.72,7317700
GILD,2026-01-29,139.75,140.51,138.23,139.55,139.55,7148000
GILD,2026-01-30,139.08,142.2,138.65,141.95,141.95,9460200
GOOG,2026-01-02,317.59,322.91,310.65,315.32,315.32,22043700
GOOG,2026-01-05,317.7,319.25,315.25,317.32,317.32,19934000
GOOG,2026-01-06,317.31,321.56,312.34,314.55,314.55,18989900
GOOG,2026-01-07,314.57,326.46,314.5,322.43,322.43,24681800
GOOG,2026-01-08,329.27,330.54,321.99,326.01,326.01,21789600
GOOG,2026-01-09,327.49,331.48,326.25,329.14,329.14,17917700
GOOG,2026-01-12,326.5,334.44,325.51,332.73,332.73,23893800
GOOG,2026-01-13,335.28,341.2,334.35,336.43,336.43,24616700
GOOG,2026-01-14,334.98,337.03,331.14,336.31,336.31,17839300
GOOG,2026-01-15,338.05,338.13,331.29,333.16,333.16,16424900
GOOG,2026-01-16,334.93,335.24,328.17,330.34,330.34,21868600
GOOG,2026-01-20,321.24,328.09,320.89,322.16,322.16,27169900
GOOG,2026-01-21,321.1,332.73,319.54,328.38,328.38,22791700
GOOG,2026-01-22,334.27,335.21,328.88,330.84,330.84,19902100
GOOG,2026-01-23,332.65,334.03,327.97,328.43,328.43,19110600
GOOG,2026-01-26,328.2,336.35,327.49,333.59,333.59,18502500
GOOG,2026-01-27,335.63,338.21,333.75,335.0,335.0,16080900
GOOG,2026-01-28,336.61,337.63,332.13,336.28,336.28,17538500
GOOG,2026-01-29,340.35,342.29,326.72,338.66,338.66,24548300
GOOG,2026-01-30,334.46,340.29,332.64,338.53,338.53,21740200
GOOGL,2026-01-02,316.9,322.5,310.33,315.15,315.15,32009400
GOOGL,2026-01-05,317.66,319.02,314.63,316.54,316.54,30195600
GOOGL,2026-01-06,316.4,320.94,311.78,314.34,314.34,31212100
GOOGL,2026-01-07,314.36,326.15,314.19,321.98,321.98,35104400
GOOGL,2026-01-08,328.97,330.32,321.5,325.44,325.44,31896100
GOOGL,2026-01-09,327.09,330.83,325.8,328.57,328.57,26214200
GOOGL,2026-01-12,325.8,334.04,325.0,331.86,331.86,33923900
GOOGL,2026-01-13,334.95,340.49,333.62,335.97,335.97,33517600
GOOGL,2026-01-14,335.06,336.52,330.48,335.84,335.84,28525600
GOOGL,2026-01-15,337.65,337.69,330.74,332.78,332.78,28442400
GOOGL,2026-01-16,334.41,334.65,327.7,330.0,330.0,40341600
GOOGL,2026-01-20,320.87,327.73,320.43,322.0,322.0,35361000
GOOGL,2026-01-21,320.92,332.48,319.35,328.38,328.38,35386600
GOOGL,2026-01-22,334.45,335.15,328.75,330.54,330.54,26253600
GOOGL,2026-01-23,332.49,333.69,327.45,327.93,327.93,27280000
GOOGL,2026-01-26,327.81,335.84,327.0,333.26,333.26,26042100
GOOGL,2026-01-27,335.37,337.91,333.48,334.55,334.55,21636200
GOOGL,2026-01-28,336.06,337.54,331.94,336.01,336.01,27434400
GOOGL,2026-01-29,340.3,342.29,326.54,338.25,338.25,39785600
GOOGL,2026-01-30,340.0,340.0,332.29,338.0,338.0,31024000
HON,2026-01-02,195.69,196.58,193.35,195.88,195.88,3156300
HON,2026-01-05,195.8,201.78,194.92,201.09,201.09,3846200
HON,2026-01-06,200.4,205.56,200.35,204.94,204.94,4005000
HON,2026-01-07,205.11,206.0,198.52,199.51,199.51,5087100
HON,2026-01-08,198.94,205.49,198.55,205.24,205.24,5192500
HON,2026-01-09,204.65,208.74,203.51,207.38,207.38,5707700
HON,2026-01-12,207.1,208.71,204.64,208.6,208.6,5521600
HON,2026-01-13,209.27,211.21,208.32,210.28,210.28,4121200
HON,2026-01-14,213.85,214.57,210.98,213.04,213.04,4421100
HON,2026-01-15,213.4,215.55,211.85,215.02,215.02,5569400
HON,2026-01-16,219.22,220.63,216.53,219.39,219.39,8529500
HON,2026-01-20,216.69,218.34,214.2,215.07,215.07,8222000
HON,2026-01-21,215.96,220.41,215.54,219.17,219.17,5655500
HON,2026-01-22,220.0,223.44,219.69,222.54,222.54,4353300
HON,2026-01-23,221.97,223.32,220.59,221.46,221.46,3819900
HON,2026-01-26,221.36,221.83,219.72,221.16,221.16,3703900
HON,2026-01-27,221.33,222.78,220.11,220.91,220.91,3520800
HON,2026-01-28,220.01,221.27,216.19,216.64,216.64,5107500
HON,2026-01-29,221.24,227.86,220.78,227.24,227.24,6945200
HON,2026-01-30,226.74,229.59,225.5,227.52,227.52,6719200
IDXX,2026-01-02,676.53,678.89,661.89,669.99,669.99,442900
IDXX,2026-01-05,670.21,684.96,667.66,682.23,682.23,518800
IDXX,2026-01-06,677.86,707.53,675.9,706.83,706.83,497500
IDXX,2026-01-07,706.08,724.99,704.72,714.55,714.55,542600
IDXX,2026-01-08,707.29,713.99,694.52,712.39,712.39,543100
IDXX,2026-01-09,707.33,717.33,706.73,713.35,713.35,511400
IDXX,2026-01-12,708.86,725.53,702.01,724.76,724.76,503000
IDXX,2026-01-13,717.91,726.41,707.88,714.04,714.04,336000
IDXX,2026-01-14,710.21,712.2,701.49,710.48,710.48,369600
IDXX,2026-01-15,711.0,715.11,707.42,712.12,712.12,320400
IDXX,2026-01-16,715.05,719.95,710.96,715.37,715.37,532100
IDXX,2026-01-20,693.79,699.48,682.85,686.02,686.02,560600
IDXX,2026-01-21,689.15,709.24,681.0,696.46,696.46,556500
IDXX,2026-01-22,697.44,703.54,688.7,691.05,691.05,453700
IDXX,2026-01-23,689.82,698.29,687.46,693.85,693.85,279300
IDXX,2026-01-26,691.04,704.72,690.45,697.82,697.82,379200
IDXX,2026-01-27,697.14,705.82,692.64,694.75,694.75,416100
IDXX,2026-01-28,686.91,694.7,679.32,687.74,687.74,426300
IDXX,2026-01-29,684.06,687.91,671.64,676.71,676.71,553400
